instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.46638,0,9,9,2,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_s_20.png,0,9,0.822135,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.41349,0,10,10,15,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_d_20_s.png,1,1,0.54387,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.503175,0,11,11,21,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_d_23_s.png,1,1,0.701505,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.42733,0,12,12,6,1,Stimuli/testStimuliCube/6u_s_22.png,Stimuli/testStimuliCube/6u_s_22.png,0,9,0.6353,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.435415,0,13,13,3,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_d_20.png,1,1,1.060495,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.82151,0,14,14,4,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_s_21.png,0,9,0.70405,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.59965,0,15,15,9,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_d_23.png,1,1,0.74425,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.667665,0,16,16,20,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_s_23_s.png,0,9,1.193455,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.357795,0,17,17,19,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_d_22_s.png,1,1,1.085025,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.519105,0,18,18,18,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_s_22_s.png,0,9,1.06438,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.01846,0,19,19,23,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_d_24_s.png,1,1,0.612825,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.90278,0,20,20,11,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_d_24.png,1,1,0.592865,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.75619,0,21,21,17,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_d_21_s.png,1,1,0.76289,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.766275,0,22,22,7,1,Stimuli/testStimuliCube/6u_s_22.png,Stimuli/testStimuliCube/6u_d_22.png,1,1,0.583515,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.51743,0,23,23,10,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_s_24.png,0,9,0.679915,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,8,8,8,1,Stimuli/trialListCubes4.xlsx,Instructions/instr_19.png,Progress: 168 of 192 trials completed
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.808945,0,0,0,11,1,Stimuli/testStimuliSquare/6u_s_6_2D.png,Stimuli/testStimuliSquare/6u_d_6_2D.png,1,1,0.678695,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.17767,0,1,1,23,1,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,Stimuli/testStimuliSquare/6u_d_6_s_2D.png,1,1,0.596425,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.634035,0,2,2,18,1,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,0,9,0.813995,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.566915,0,3,3,13,1,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,Stimuli/testStimuliSquare/6u_d_1_s_2D.png,1,1,1.344765,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.417825,0,4,4,17,1,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,Stimuli/testStimuliSquare/6u_d_3_s_2D.png,1,1,1.23534,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.77327,0,5,5,6,1,Stimuli/testStimuliSquare/6u_s_4_2D.png,Stimuli/testStimuliSquare/6u_s_4_2D.png,0,9,0.68559,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.66411,0,6,6,15,1,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,Stimuli/testStimuliSquare/6u_d_2_s_2D.png,1,1,0.726155,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.184545,0,7,7,7,1,Stimuli/testStimuliSquare/6u_s_4_2D.png,Stimuli/testStimuliSquare/6u_d_4_2D.png,1,1,0.64132,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.656475,0,8,8,14,1,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,0,9,0.68789,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.439045,0,9,9,4,1,Stimuli/testStimuliSquare/6u_s_3_2D.png,Stimuli/testStimuliSquare/6u_s_3_2D.png,0,9,0.904265,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.420165,0,10,10,16,1,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,0,9,0.804885,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.6055,0,11,11,1,1,Stimuli/testStimuliSquare/6u_s_1_2D.png,Stimuli/testStimuliSquare/6u_d_1_2D.png,1,1,0.72126,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.46144,0,12,12,5,1,Stimuli/testStimuliSquare/6u_s_3_2D.png,Stimuli/testStimuliSquare/6u_d_3_2D.png,1,1,0.671205,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.422675,0,13,13,20,1,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,0,9,0.656695,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.500595,0,14,14,22,1,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,0,9,0.78015,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.773945,0,15,15,21,1,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,Stimuli/testStimuliSquare/6u_d_5_s_2D.png,1,1,0.84704,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.419585,0,16,16,19,1,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,Stimuli/testStimuliSquare/6u_d_4_s_2D.png,1,1,0.61311,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.753485,0,17,17,3,1,Stimuli/testStimuliSquare/6u_s_2_2D.png,Stimuli/testStimuliSquare/6u_d_2_2D.png,1,1,0.645945,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.51994,0,18,18,8,1,Stimuli/testStimuliSquare/6u_s_5_2D.png,Stimuli/testStimuliSquare/6u_s_5_2D.png,0,9,0.719175,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.46949,0,19,19,12,1,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,0,9,0.50973,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.500305,0,20,20,2,1,Stimuli/testStimuliSquare/6u_s_2_2D.png,Stimuli/testStimuliSquare/6u_s_2_2D.png,0,9,0.65552,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.604325,0,21,21,10,1,Stimuli/testStimuliSquare/6u_s_6_2D.png,Stimuli/testStimuliSquare/6u_s_6_2D.png,0,9,0.94317,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,1.033475,0,22,22,0,1,Stimuli/testStimuliSquare/6u_s_1_2D.png,Stimuli/testStimuliSquare/6u_s_1_2D.png,0,9,,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.085305,0,23,23,9,1,Stimuli/testStimuliSquare/6u_s_5_2D.png,Stimuli/testStimuliSquare/6u_d_5_2D.png,1,1,0.56726,,,,,,,,
