instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.63713,0,10,10,13,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_d_19_s_2D.png,1,1,0.615835,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.9805,0,11,11,5,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_d_21_2D.png,1,1,1.12352,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.43808,0,12,12,1,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_d_19_2D.png,1,1,1.002975,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,0.889425,0,13,13,16,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,0,9,,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.662275,0,14,14,17,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_d_21_s_2D.png,1,1,1.083745,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.66738,0,15,15,8,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_s_23_2D.png,0,9,0.79466,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.592465,0,16,16,10,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_s_24_2D.png,0,9,0.85044,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.639885,0,17,17,15,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_d_20_s_2D.png,1,1,1.11875,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.270185,0,18,18,3,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_d_20_2D.png,1,1,0.82684,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,0,1.12404,0,19,19,4,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_s_21_2D.png,0,9,0.51937,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.80013,0,20,20,11,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_d_24_2D.png,1,1,0.700625,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.316435,0,21,21,23,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_d_24_s_2D.png,1,1,1.029605,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.667585,0,22,22,6,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_s_22_2D.png,0,9,0.567415,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.920915,0,23,23,22,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,0,9,0.8506,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,8,8,8,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_18.png,Progress: 168 of 192 trials completed
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.62986,0,0,0,5,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_d_3.png,1,1,1.17954,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.540305,0,1,1,6,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_s_4.png,0,9,0.91856,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.972855,0,2,2,8,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_s_5.png,0,9,1.049765,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.48534,0,3,3,14,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_s_2_s.png,0,9,0.952965,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.667825,0,4,4,12,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_s_1_s.png,0,9,0.85206,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.602965,0,5,5,13,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_d_1_s.png,1,1,0.614625,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.44862,0,6,6,1,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_d_1.png,1,1,0.547045,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.930085,0,7,7,19,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_d_4_s.png,1,1,0.68546,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.86938,0,8,8,2,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_s_2.png,0,9,0.664195,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.72004,0,9,9,7,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_d_4.png,1,1,0.63515,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.709675,0,10,10,17,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_d_3_s.png,1,1,1.23213,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.693395,0,11,11,16,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_s_3_s.png,0,9,0.8163,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.50849,0,12,12,4,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_s_3.png,0,9,1.40179,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.452635,0,13,13,21,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_d_5_s.png,1,1,0.683945,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.740915,0,14,14,20,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_s_5_s.png,0,9,1.019195,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.549055,0,15,15,0,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_s_1.png,0,9,0.578305,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.052475,0,16,16,10,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_s_6.png,0,9,0.737035,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.640675,0,17,17,11,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_d_6.png,1,1,0.64667,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,0.66732,0,18,18,3,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_d_2.png,1,1,1.23439,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,1.055265,0,19,19,9,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_d_5.png,1,1,1.068235,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,1.11797,0,20,20,23,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_d_6_s.png,1,1,0.668205,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,0,0.458795,0,21,21,18,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_s_4_s.png,0,9,0.601585,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.882225,0,22,22,15,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_d_2_s.png,1,1,0.74514,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.90563,0,23,23,22,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_s_6_s.png,0,9,1.12322,,,,,,,,
